seq,time,data[0],data[1],data[2],data[3],data[4],data[5],data[6]
201,1710994464779344587,1815,2292,2378,2137,2581,2142,1193
202,1710994464789385738,2285,1800,1805,1972,1499,1962,1191
203,1710994464799346805,1837,2270,2296,2122,2579,2130,1195
204,1710994464809377235,2268,1808,1820,1985,1498,1967,1191
205,1710994464819348101,1835,2292,2272,2124,2560,2138,1196
206,1710994464829363272,2273,1841,1858,2000,1537,1976,1192
207,1710994464839345249,1838,2286,2247,2136,2572,2125,1194
208,1710994464849365189,2244,1832,1865,2000,1547,1972,1192
209,1710994464859343419,1853,2278,2298,2116,2538,2129,1192
210,1710994464869369381,2248,1853,1849,1997,1554,1981,1192
211,1710994464879344886,1845,2281,2313,2120,2533,2112,1194
212,1710994464889364565,2232,1848,1871,1989,1569,1979,1191
213,1710994464899362462,1874,2278,2253,2130,2538,2126,1195
214,1710994464909367024,2240,1824,1867,1997,1602,1977,1191
215,1710994464919346626,1876,2280,2208,2131,2525,2128,1194
216,1710994464929366175,2232,1847,1890,2000,1585,1979,1192
217,1710994464939346870,1867,2303,2236,2107,2477,2105,1193
218,1710994464949364836,2208,1834,1873,1992,1588,1980,1191
219,1710994464959348337,1870,2280,2291,2118,2492,2095,1194
220,1710994464969365912,2201,1824,1848,2001,1616,1984,1192
221,1710994464979348069,1901,2272,2317,2104,2489,2107,1195
222,1710994464989363661,2210,1849,1873,2007,1586,2004,1192
223,1710994464999346530,1888,2268,2217,2109,2508,2096,1194
224,1710994465009363975,2199,1827,1878,2009,1631,2024,1190
225,1710994465019345561,1916,2264,2164,2114,2476,2102,1193
226,1710994465029365991,2166,1854,1868,1992,1660,2008,1192
227,1710994465039345533,1900,2265,2209,2103,2464,2090,1194
228,1710994465049362286,2193,1875,1952,2021,1640,2015,1192
229,1710994465059346116,1901,2253,2276,2096,2461,2098,1193
230,1710994465069365746,2181,1838,1877,2011,1632,2016,1192
231,1710994465079344876,1906,2263,2236,2097,2457,2080,1192
232,1710994465089364375,2205,1889,1934,2018,1661,2012,1190
233,1710994465099346282,1946,2265,2133,2096,2456,2074,1193
234,1710994465109366852,2183,1838,1928,2005,1706,2013,1189
235,1710994465119345061,1947,2246,2298,2092,2420,2072,1193
236,1710994465129365532,2157,1842,1899,2009,1680,2032,1189
237,1710994465139346927,1932,2241,2222,2094,2413,2084,1193
238,1710994465149364833,2150,1864,1913,2018,1712,2028,1189
239,1710994465159345768,1940,2200,2113,2089,2402,2088,1195
240,1710994465169366398,2154,1851,1915,2015,1699,2056,1193
241,1710994465179347262,1953,2243,2280,2095,2392,2085,1195
242,1710994465189364106,2143,1854,1924,2025,1766,2051,1194
243,1710994465199346173,1960,2249,2257,2098,2361,2069,1195
244,1710994465209364920,2134,1858,1934,2031,1754,2041,1193
245,1710994465219348209,1961,2236,2120,2091,2385,2088,1193
246,1710994465229372427,2143,1862,1926,2028,1732,2062,1195
247,1710994465239348041,1965,2228,2224,2083,2372,2071,1194
248,1710994465249367870,2145,1877,1919,2018,1755,2054,1197
249,1710994465259347152,1973,2242,2235,2068,2343,2070,1192
250,1710994465269367291,2122,1868,1936,2019,1756,2041,1192
251,1710994465279348496,1965,2235,2267,2089,2382,2074,1195
252,1710994465289396830,2120,1859,1938,2031,1753,2060,1194
253,1710994465299358548,1996,2248,2248,2085,2388,2082,1195
254,1710994465309370122,2109,1869,1921,2029,1776,2068,1195
255,1710994465319345475,1989,2222,2260,2082,2365,2052,1193
256,1710994465329371276,2074,1865,1916,2035,1790,2080,1196
257,1710994465339350126,1992,2257,2163,2077,2340,2056,1196
258,1710994465349370156,2112,1909,2037,2038,1798,2077,1196
